lat,lon,bec_zone,map_label,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,rank_2017,rank_2018,rank_2019,rank_2020,rank_2021,rank_2022,rank_2023,rank_2024,trend_slope,trend_pvalue,trend_class,top_k_years,consistent_core
50.414169,-127.913439,CWH,CWHvh1,0.2686333,0.09828498,0.084645435,0.02686882,0.034682494,0.07662194,0.032737486,0.005732,63.05,34.29,44.330000000000005,32.4,27.02,22.07,24.93,16.830000000000002,-5.0575,0.0017361111,declining,0,False
53.833361,-132.61662,CWH,CWHvh3,0.02430261,0.2376452,0.18867739,0.012322745,0.009171221,0.06400609,0.016461574,0.003952,22.43,49.71,59.36,21.86,12.370000000000001,20.21,17.849999999999998,12.795000000000002,-2.4375,0.061011903,declining,0,False
51.095802,-127.281393,CWH,CWHvh1,0.06854807,0.24105361,0.04486595,0.05286502,0.17709021,0.32501787,0.4539569,0.057574,37.6,50.05,33.79,41.74,52.32,42.72,68.57,48.91,2.3845832,0.17886905,stable,0,False
52.849179,-128.202317,CWH,CWHvm2,0.005057164,0.038380772,0.008905099,0.0035287363,0.0032806653,0.008402812,0.004718687,0.002664,7.39,21.19,12.31,9.76,5.3,5.27,8.24,9.27,-0.51458335,0.39875993,stable,0,False
50.22312,-125.519704,CWH,CWHmm1,0.4645018,0.35585853,0.24069771,0.18971783,0.21488878,0.49099407,0.33348945,0.076008,75.18,58.87,64.08,62.91,56.44,53.04,61.56,53.33,-2.21,0.061011903,declining,0,False
49.198942,-122.634168,CWH,CWHxm1,0.0206279,0.0017779929,0.019851658,0.0028170992,0.0032441698,0.080815785,0.003892526,0.33007,20.419999999999998,1.5699999999999998,21.85,8.27,5.19,22.56,6.98,77.66,0.9885,0.39875993,stable,0,False
53.52143,-128.018197,CWH,CWHvm1,0.09793301,0.061293717,0.021235451,0.04940705,0.03407724,0.30554095,0.045067113,0.02215,43.22,27.35,22.74,40.81,26.779999999999998,41.33,28.42,33.95,0.012,1.0,stable,0,False
49.843113,-126.846981,CWH,CWHvm1,0.1507086,0.21252424,0.21870692,0.08858821,0.38444194,0.83038163,0.060613923,0.023671,51.05,47.410000000000004,62.17,49.47,68.99,74.31,32.190000000000005,34.96,-1.3008333,0.9048611,stable,0,False
53.886526,-128.439836,CWH,CWHvm1,0.032349557,0.02300951,0.026797235,0.005735582,0.03510757,0.11006852,0.006983026,0.00306,26.13,15.64,25.990000000000002,14.04,27.18,26.150000000000002,10.780000000000001,10.51,-0.92725,0.27509922,stable,0,False
50.481636,-126.762384,CWH,CWHvm2,0.8252092,0.41698444,0.30168784,0.16696218,0.30477306,0.96157485,0.47061396,0.512831,91.14999999999999,63.2,68.34,60.529999999999994,63.839999999999996,88.99000000000001,69.66,85.78,0.811,0.71954364,stable,0,False
54.017253,-132.01561,CWH,CWHvh3,0.102585495,0.09995029,0.106360584,0.009909963,0.024847731,0.06868632,0.009889451,0.022527,44.1,34.54,48.57,19.650000000000002,23.06,21.02,13.4,34.23,-3.6033332,0.17886905,stable,0,False
52.466709,-126.17834,CWH,CWHds2,0.13746408,0.12515858,0.025221772,0.15314202,0.17448023,0.33429992,0.109799325,0.021722,49.419999999999995,38.14,25.080000000000002,58.98,52.07000000000001,43.35,40.589999999999996,33.6,-1.8658333,0.5484127,stable,0,False
54.92959,-130.926213,CWH,CWHvh3,0.07508871,0.07534126,0.14347123,0.041894965,0.6624093,0.87603325,0.22974472,0.404539,38.79,30.240000000000002,54.09,38.45,83.54,78.74,53.7,81.38,5.771143,0.17886905,stable,0,False
53.423934,-132.23838,CWH,CWHvh3,0.0125966575,0.2603137,0.05348339,0.011097109,0.053773265,0.068219535,0.058513246,0.003117,15.14,51.76,36.55,20.82,32.85,20.91,31.69,10.655000000000001,-2.195625,0.39875993,stable,0,False
49.099618,-124.4075,CWH,CWHxm2,0.13434942,0.25857806,0.08676027,0.13386013,0.044900846,0.19662666,0.47968447,0.087921,49.05,51.629999999999995,44.79,56.599999999999994,30.59,33.64,70.22,55.669999999999995,1.5608572,0.71954364,stable,0,False
52.356891,-131.305988,CWH,CWHvh3,0.92949945,0.9872097,0.945983,0.94902,0.9776274,0.98624945,0.982765,0.968908,96.04,98.42,96.99,97.2,98.59,94.37,97.96000000000001,98.77,0.24791667,0.27509922,stable,7,True
50.171508,-125.449929,CWH,CWHmm1,0.794112,0.47020638,0.40130714,0.2124985,0.8699229,0.75551367,0.6494831,0.102877,89.98,66.79,74.28,65.09,92.62,68.52000000000001,79.09,58.309999999999995,-1.755,0.5484127,stable,0,False
49.569607,-125.6117,CWH,CWHmm1,0.9136511,0.9314424,0.9788618,0.97853893,0.96435416,0.996092,0.9833698,0.928739,95.25,93.65,98.61999999999999,98.53,97.75,98.09,98.02,97.64,0.04916667,1.0,stable,7,True
53.556966,-129.873751,CWH,CWHvh2,0.18034245,0.3793149,0.19464764,0.0141364755,0.10229341,0.115871616,0.06603178,0.05206,54.59,60.68,59.870000000000005,23.66,42.69,26.729999999999997,33.379999999999995,47.22,-2.7525,0.39875993,stable,0,False
50.846005,-124.481374,CWH,CWHds1,0.103717886,0.11239393,0.13845667,0.059891634,0.08538553,0.3388035,0.25557745,0.026678,44.24,36.47,53.42,43.47,39.5,43.64,55.98,36.63,-0.046666667,1.0,stable,0,False
49.298922,-121.414636,CWH,CWHms1,0.032697935,0.04623116,0.12381319,0.302193,0.22580014,0.80526304,0.33464256,0.276535,26.39,23.580000000000002,51.67,71.16,57.42,72.08,61.59,74.15,6.813095,0.014136905,increasing,0,False
53.453978,-132.255453,CWH,CWHvh3,0.0030079342,0.0064488417,0.005946634,0.0015319977,0.0023182617,0.005341951,0.0043824594,0.004517,4.5600000000000005,5.79,8.709999999999999,4.9,3.71,3.63,7.6899999999999995,14.19,0.45083332,0.71954364,stable,0,False
52.318684,-127.399334,CWH,CWHvm2,0.064271756,0.08372268,0.014172347,0.0071098637,0.01534638,0.016549055,0.007333594,0.004202,36.4,31.879999999999995,17.580000000000002,16.1,17.29,8.84,11.14,13.36,-3.1890476,0.014136905,declining,0,False
49.762638,-123.438731,CWH,CWHvm1,0.67496127,0.7876791,0.5951742,0.7507235,0.8237226,0.8032937,0.7556098,0.622198,84.76,84.58,84.28999999999999,90.28,90.71000000000001,71.88,84.39,89.49000000000001,-0.0065,1.0,stable,0,False
53.409452,-130.228013,CWH,CWHvh2,0.19713444,0.4037687,0.44867682,0.07013253,0.478867,0.64776397,0.44864175,0.315725,56.39999999999999,62.32,76.97,45.64,74.59,62.129999999999995,68.28,76.73,2.1908333,0.39875993,stable,0,False
50.367569,-125.23585,CWH,CWHmm1,0.5151721,0.80904645,0.20293428,0.2942843,0.7779778,0.6246934,0.27278578,0.441119,77.75999999999999,85.86,60.78,70.7,88.48,60.760000000000005,57.410000000000004,83.06,-1.3245833,0.5484127,stable,0,False
53.659026,-132.834221,CWH,CWHvh3,0.007443492,0.01556765,0.026239464,0.048339482,0.027605653,0.046715297,0.013102822,0.004662,10.23,11.91,25.71,40.54,24.240000000000002,17.299999999999997,15.57,14.615,-0.14208333,1.0,stable,0,False
52.298715,-127.343745,CWH,CWHvm2,0.03949738,0.1792459,0.034378897,0.01274778,0.06454666,0.0507827,0.14764436,0.022262,29.07,44.34,29.470000000000002,22.31,35.42,18.01,45.37,34.01,0.203,0.9048611,stable,0,False
53.114809,-131.855509,CWH,CWHvh3,0.00841944,0.01518579,0.03916555,0.0029018165,0.0050988845,0.014304595,0.005526607,0.003162,11.28,11.63,31.56,8.52,8.0,7.88,9.17,10.85,-0.33583334,0.39875993,stable,0,False
48.6859,-124.002566,CWH,CWHmm2,0.12334341,0.30816758,0.28647625,0.22597347,0.6323569,0.86992764,0.40598443,0.029824,47.53,55.559999999999995,67.39,66.25,82.24000000000001,78.14999999999999,65.84,38.17,2.5538332,0.9048611,stable,0,False
50.360666,-125.214036,CWH,CWHmm1,0.22014959,0.3827043,0.23615624,0.25675103,0.6361985,0.6013521,0.58466893,0.183545,58.660000000000004,60.940000000000005,63.690000000000005,68.30000000000001,82.47,59.330000000000005,76.01,67.22,2.5425,0.17886905,stable,0,False
52.115827,-128.359129,CWH,CWHvh2,0.18975289,0.20941971,0.19138765,0.19491345,0.118427336,0.37342668,0.2044904,0.250627,55.620000000000005,47.12,59.62,63.54,45.04,45.9,51.519999999999996,72.6,1.44,0.71954364,stable,0,False
49.740956,-126.786105,CWH,CWHvm1,0.15576869,0.8358488,0.111188896,0.34505892,0.7088177,0.92400265,0.7469434,0.165337,51.71,87.4,49.55,73.64,85.69,83.65,83.91999999999999,65.45,1.1164286,0.9048611,stable,0,False
50.052767,-122.645803,CWH,CWHms1,0.016935026,0.053240266,0.026446491,0.035456248,0.029700892,0.04436741,0.033894863,0.012244,18.34,25.52,25.83,36.13,25.080000000000002,16.82,25.330000000000002,25.89,0.093333334,0.71954364,stable,0,False
51.355762,-127.469116,CWH,CWHvh2,0.3908274,0.33415392,0.40702003,0.40537906,0.33243084,0.55866224,0.5173138,0.292032,71.5,57.37,74.56,76.87,65.69,57.07,72.39,75.2,0.33845237,0.71954364,stable,0,False
51.187696,-127.177777,CWH,CWHvm1,0.40957928,0.7446187,0.19494876,0.4609571,0.025577577,0.51597154,0.55227995,0.037893,72.61999999999999,82.05,59.89,79.54,23.36,54.459999999999994,74.5,42.1,-3.595,0.27509922,stable,0,False
49.769731,-125.71361,CWH,CWHmm2,0.790101,0.7717356,0.63375825,0.6131685,0.81298614,0.9852158,0.6525783,0.795664,89.8,83.62,85.86,85.96000000000001,90.18,94.03,79.34,94.17,1.008,0.27509922,stable,0,False
51.109134,-127.060652,CWH,CWHvm1,0.50429326,0.7266824,0.65208304,0.51238686,0.29984862,0.5847381,0.6388261,0.513372,77.25999999999999,81.05,86.41,81.78,63.44,58.47,78.60000000000001,85.8,0.050666668,1.0,stable,0,False
49.337793,-126.109412,CWH,CWHvm1,0.05464897,0.52109504,0.08388525,0.12350003,0.34470075,0.18438129,0.12057436,0.010996,34.11,69.83,44.13,55.04,66.59,32.89,42.13,24.279999999999998,-3.8583333,0.27509922,stable,0,False
52.975812,-127.798225,CWH,CWHvm2,0.036458656,0.011753908,0.012382781,0.0041810763,0.03886641,0.022234822,0.008305074,0.00248,28.13,9.53,15.8,11.24,28.660000000000004,11.08,12.049999999999999,8.695,-1.065,0.39875993,stable,0,False
50.677085,-125.227426,CWH,CWHvm2,0.42918596,0.17690183,0.0380289,0.12161092,0.23994671,0.33535004,0.08547416,0.0126,73.53,44.06,31.069999999999997,54.779999999999994,58.650000000000006,43.38,37.0,26.32,-5.9783335,0.108680554,stable,0,False
50.697599,-126.485865,CWH,CWHvm2,0.16384682,0.32735005,0.08242934,0.0733536,0.27037376,0.31463477,0.035990518,0.005493,52.790000000000006,56.8,43.8,46.410000000000004,61.050000000000004,42.05,25.91,16.345000000000002,-4.845,0.061011903,declining,0,False
48.916116,-124.679509,CWH,CWHvm1,0.85226256,0.79602224,0.85989213,0.7949364,0.91804975,0.98770636,0.7661055,0.189462,92.33,85.02,93.83,91.81,94.95,94.81,84.89999999999999,67.67999999999999,-0.7058333,0.5484127,stable,0,False
49.11217,-121.261079,CWH,CWHms1,0.89035463,0.4854733,0.5470886,0.5596288,0.47487205,0.9199959,0.8766471,0.982213,94.16,67.77,82.13000000000001,83.7,74.32,83.23,90.94,99.48,2.3079166,0.27509922,stable,1,False
51.140893,-125.521251,CWH,CWHvm1,0.038135782,0.038173206,0.020101588,0.08678772,0.027483998,0.08893912,0.062374607,0.007429,28.65,21.15,21.94,49.13,24.15,23.59,32.59,19.61,-0.36133334,0.9048611,stable,0,False
49.020161,-124.171873,CWH,CWHxm2,0.33434352,0.068943456,0.28385752,0.21054116,0.25405458,0.9317729,0.33956584,0.130736,67.93,28.87,67.21000000000001,64.97,59.730000000000004,84.64,61.86000000000001,61.99,-0.5525,0.9048611,stable,0,False
48.798204,-123.181658,CDF,CDFmm,0.3694031,0.3816521,0.47621062,0.42318553,0.35307053,0.6262248,0.56155837,0.359245,70.12,60.85,78.44,77.8,67.27,60.83,74.83999999999999,79.27,0.57708335,0.71954364,stable,0,False
50.112879,-125.922592,CWH,CWHmm1,0.12147293,0.037919894,0.02691306,0.022823125,0.05742512,0.24303848,0.12000514,0.034412,47.22,21.11,26.040000000000003,30.159999999999997,33.77,37.05,42.05,40.63,3.3625,0.17886905,stable,0,False
49.470995,-122.21947,CWH,CWHvm1,0.05291156,0.10088329,0.45300183,0.20490146,0.101896025,0.30070573,0.46722886,0.105814,33.6,34.77,77.2,64.48,42.57,41.04,69.36,58.74,1.9345833,0.39875993,stable,0,False
53.675374,-131.909698,CWH,CWHvh3,0.31596464,0.21292557,0.35912645,0.18639702,0.5128746,0.8509591,0.77700174,0.270386,66.8,47.46,72.09,62.51,76.55,76.07000000000001,85.45,73.82,2.73625,0.108680554,stable,0,False
54.847293,-130.910634,CWH,CWHvh3,0.08275019,0.19471893,0.04254773,0.009672349,0.27004698,0.48240256,0.06312165,0.092519,40.52,45.89,32.87,19.41,61.01,52.39,32.79,56.620000000000005,1.9516667,0.71954364,stable,0,False
48.495889,-123.499882,CDF,CDFmm,0.9719454,0.976226,0.9836255,0.96874076,0.95417345,0.99811625,0.9787763,0.964058,98.15,97.28999999999999,98.94,98.00999999999999,97.16,99.00999999999999,97.57000000000001,98.71,0.039666668,0.9048611,stable,8,True
52.804798,-128.270072,CWH,CWHvm2,0.006817317,0.037085947,0.031762876,0.016785506,0.010140085,0.013898425,0.011028971,0.015129,9.66,20.830000000000002,28.18,25.85,13.23,7.670000000000001,14.2,28.53,0.5775,0.71954364,stable,0,False
49.563503,-121.952728,CWH,CWHvm2,0.5813292,0.28318763,0.112739466,0.054532614,0.19900402,0.88703966,0.16719869,0.070983,80.78,53.72,49.95,42.03,54.98,79.63,47.82,52.290000000000006,-0.71458334,0.5484127,stable,0,False
50.37884,-126.08348,CWH,CWHvm2,0.38272375,0.23462223,0.043910813,0.032035347,0.15917209,0.8386385,0.20357291,0.114697,71.04,49.41,33.42,34.71,50.64999999999999,75.03,51.459999999999994,60.040000000000006,1.044,0.39875993,stable,0,False
52.108232,-127.495487,CWH,CWHvm2,0.039771244,0.04168813,0.022890873,0.007903353,0.018885795,0.08604574,0.03731572,0.01509,29.189999999999998,22.259999999999998,23.69,17.19,19.580000000000002,23.24,26.229999999999997,28.499999999999996,0.7145,0.71954364,stable,0,False
49.492409,-125.350927,CWH,CWHmm1,0.98585784,0.9782217,0.92313486,0.96231186,0.9842099,0.9975998,0.9967068,0.974797,99.02,97.45,96.17999999999999,97.76,99.03999999999999,98.69,99.69,99.02,0.28583333,0.17023996,stable,8,True
52.842543,-126.961954,CWH,CWHms2,0.022610141,0.011684863,0.010132043,0.018237762,0.010893528,0.5348015,0.0728574,0.03586,21.61,9.48,13.68,26.900000000000002,13.889999999999999,55.55,34.79,41.31,4.631,0.061011903,increasing,0,False
48.750972,-124.015087,CWH,CWHmm2,0.45037693,0.6252273,0.35345176,0.3231226,0.27793974,0.98374015,0.6345051,0.383531,74.48,75.27000000000001,71.71,72.49,61.6,93.63,78.39,80.39,0.81714284,0.39875993,stable,0,False
50.713091,-123.622233,CWH,CWHms1,0.14757414,0.27113003,0.090828195,0.15989953,0.14759846,0.48158723,0.1921331,0.024636,50.63999999999999,52.66,45.73,59.81999999999999,49.08,52.349999999999994,50.31,35.64,-0.83166665,0.39875993,stable,0,False
49.719978,-122.350195,CWH,CWHms1,0.7657932,0.8759097,0.801678,0.8111784,0.69224715,0.99139774,0.6360693,0.504374,88.67,89.68,92.02,92.41,85.05,96.04,78.48,85.42999999999999,-0.58559525,0.9048611,stable,1,False
54.853759,-130.825674,CWH,CWHvh3,0.05793432,0.025851209,0.035420194,0.0031285493,0.056289084,0.1436386,0.009344707,0.016686,34.839999999999996,16.79,29.92,8.959999999999999,33.489999999999995,29.409999999999997,12.97,29.7,-0.53589284,0.5484127,stable,0,False
52.091087,-127.807699,CWH,CWHvh2,0.3767197,0.4890817,0.52680063,0.26883686,0.31456527,0.3070363,0.45889932,0.372179,70.64,68.0,81.11,69.0,64.53999999999999,41.54,68.87,79.92,-0.2665,0.71954364,stable,0,False
49.725016,-126.07786,CWH,CWHxm2,0.34383294,0.59305334,0.39470342,0.16917655,0.23163125,0.8874319,0.54942006,0.019724,68.5,73.54,73.95,60.8,57.89,79.66,74.32,32.26,-2.6095834,0.9048611,stable,0,False
49.061305,-124.426933,CWH,CWHxm2,0.8203398,0.4041224,0.06307182,0.12215913,0.4926342,0.9165447,0.46216643,0.549504,90.93,62.339999999999996,39.18,54.86,75.28,82.86,69.05,87.11,4.0358334,0.5484127,stable,0,False
49.455902,-126.056,CWH,CWHvm2,0.10199955,0.54480106,0.24145685,0.42935178,0.4357073,0.26181164,0.26027986,0.04293,43.99,71.04,64.13,78.10000000000001,72.07000000000001,38.379999999999995,56.28999999999999,44.18,-2.455,0.71954364,stable,0,False
49.678923,-122.712421,CWH,CWHvm1,0.67527205,0.97120214,0.7179602,0.9096524,0.8916447,0.9946844,0.81781214,0.746981,84.78999999999999,96.91,88.68,95.78,93.64,97.39,87.68,92.9,0.30083334,0.9048611,stable,3,False
52.397387,-131.537227,CWH,CWHvh3,0.20449181,0.44780287,0.1700768,0.17985478,0.11869223,0.33723468,0.49297166,0.220285,57.05,65.36,57.17,61.85000000000001,45.07,43.480000000000004,70.99,70.3,0.97466666,0.71954364,stable,0,False
49.811423,-126.395585,CWH,CWHvm2,0.021900078,0.07127366,0.024276182,0.026346294,0.032040294,0.2884593,0.045934975,0.022035,21.23,29.49,24.59,32.24,26.0,40.25,28.599999999999998,33.879999999999995,1.3375,0.108680554,stable,0,False
51.512777,-126.687637,CWH,CWHvm2,0.5943677,0.8290758,0.6345535,0.50528055,0.40133286,0.94327503,0.9388626,0.160443,81.27,86.97,85.9,81.44,70.08,86.09,94.46,65.03999999999999,-0.645,0.9048611,stable,0,False
49.275722,-122.058671,CWH,CWHvm2,0.59547484,0.9103767,0.73485357,0.55386144,0.68202424,0.9875589,0.9371962,0.814183,81.35,92.03,89.56,83.42,84.54,94.75,94.37,94.65,1.069,0.108680554,stable,0,False
51.424167,-127.246593,CWH,CWHvm2,0.27922478,0.7677651,0.37703326,0.15210345,0.112727754,0.016072268,0.0056886924,0.008054,63.83,83.34,73.11999999999999,58.81999999999999,44.34,8.559999999999999,9.379999999999999,20.575,-10.7815,0.031150794,declining,0,False
52.181297,-131.178993,CWH,CWHvh3,0.046525102,0.25366783,0.05642093,0.069429256,0.14234215,0.1966338,0.2724092,0.028744,31.540000000000003,51.190000000000005,37.419999999999995,45.45,48.49,33.650000000000006,57.379999999999995,37.6,1.0518571,0.5484127,stable,0,False
48.697271,-123.960918,CWH,CWHmm2,0.31677106,0.6393804,0.47131386,0.30896768,0.5681446,0.83626264,0.4047332,0.370539,66.82000000000001,75.99000000000001,78.21000000000001,71.6,79.11,74.77000000000001,65.7,79.86,0.5475,0.5484127,stable,0,False
52.450988,-128.214699,CWH,CWHvh2,0.07172035,0.09751246,0.08823791,0.08621096,0.23476169,0.1841901,0.08171898,0.155487,38.190000000000005,34.22,45.14,49.01,58.209999999999994,32.87,36.42,64.60000000000001,3.5783334,0.39875993,stable,0,False
48.476655,-123.937881,CWH,CWHmm1,0.15364881,0.5049507,0.3055399,0.15098885,0.5393921,0.81305313,0.36453795,0.031941,51.459999999999994,68.89,68.57,58.67,77.86999999999999,72.67,63.22,39.410000000000004,-0.727,0.9048611,stable,0,False
50.15117,-125.323404,CWH,CWHxm1,0.69119745,0.34116685,0.13712984,0.0812182,0.8431444,0.8281362,0.16540012,0.010492,85.5,57.85,53.269999999999996,48.120000000000005,91.63,74.1,47.64,23.71,-5.42,0.108680554,stable,0,False
53.434035,-129.505695,CWH,CWHvh2,0.006654924,0.010579219,0.0069904067,0.0030902445,0.005845907,0.0076600406,0.002326879,0.000373,9.42,8.68,9.969999999999999,8.89,8.870000000000001,4.91,4.51,0.83,-1.01125,0.014136905,declining,0,False
49.112066,-124.630095,CWH,CWHmm2,0.75469273,0.7273759,0.48910227,0.49230596,0.32515022,0.954572,0.53231555,0.654686,88.19,81.08,79.22,80.81,65.13,87.83999999999999,73.3,90.25,-0.1025,0.9048611,stable,0,False
49.084161,-125.223714,CWH,CWHvm2,0.051452942,0.76372826,0.17803793,0.3167806,0.4614997,0.5168444,0.789685,0.097361,33.17,83.07,58.099999999999994,72.06,73.64,54.50000000000001,86.15,57.47,1.5325,0.71954364,stable,0,False
55.177545,-130.932315,CWH,CWHvh3,0.019588917,0.017743636,0.006798948,0.006690392,0.0064401217,0.050328158,0.0061209304,0.011122,19.869999999999997,13.239999999999998,9.76,15.370000000000001,9.68,17.91,9.93,24.465,0.08375,0.9048611,stable,0,False
50.191487,-127.455007,CWH,CWHvm1,0.032813452,0.37696812,0.05051178,0.11733436,0.1796805,0.5489811,0.29177177,0.01945,26.43,60.49,35.67,54.120000000000005,52.68000000000001,56.489999999999995,58.69,32.019999999999996,1.3541666,0.71954364,stable,0,False
55.203117,-132.192973,CWH,CWHvh3,0.0110894395,0.045011103,0.030522732,0.01827451,0.00799506,0.0012882652,0.0003575805,0.00082,13.780000000000001,23.24,27.67,26.93,11.360000000000001,0.89,0.59,2.305,-3.25375,0.108680554,stable,0,False
50.681932,-124.220977,CWH,CWHms1,0.64048934,0.60071796,0.40292603,0.48305902,0.37587783,0.95107025,0.6174438,0.047047,83.21,73.94,74.35000000000001,80.35,68.56,87.36,77.62,45.440000000000005,-1.3733333,0.5484127,stable,0,False
53.26415,-132.518642,CWH,CWHvh3,0.00086627685,0.0045307884,0.0047392496,0.00064832903,0.0014789616,0.0026922685,0.0022307371,0.001082,1.1900000000000002,4.25,7.16,2.02,2.3800000000000003,1.7999999999999998,4.35,3.35,0.19933334,0.71954364,stable,0,False
50.630063,-125.300134,CWH,CWHvm1,0.7114434,0.7119899,0.30455914,0.19898061,0.61462516,0.95327634,0.73679596,0.168091,86.17,80.21000000000001,68.51,63.85999999999999,81.27,87.67,83.37,65.75999999999999,-0.5083333,0.9048611,stable,0,False
55.067855,-133.130871,CWH,CWHvh3,0.006996947,0.05587401,0.0124864355,0.008222178,0.01786416,0.050734144,0.022585716,0.027116,9.81,26.13,15.93,17.7,18.970000000000002,18.0,20.86,36.83,1.704,0.061011903,increasing,0,False
49.616538,-121.419427,CWH,CWHds1,0.68003726,0.47013313,0.5341835,0.54208684,0.4983962,0.9271521,0.69428325,0.231807,85.05,66.77,81.46,82.89999999999999,75.61,84.05,81.27,71.24000000000001,-0.58666664,0.5484127,stable,0,False
52.050676,-125.923426,CWH,CWHds2,0.03055795,0.035219636,0.03811121,0.008369801,0.02438034,0.019319145,0.009055076,0.00566,25.27,20.24,31.15,17.88,22.900000000000002,10.08,12.7,16.72,-1.8933333,0.108680554,stable,0,False
53.661478,-132.554651,CWH,CWHvh3,0.46316412,0.47847193,0.4235266,0.3291195,0.38155228,0.58365595,0.53746355,0.31881,75.03999999999999,67.28,75.56,72.84,68.89999999999999,58.42,73.63,76.95,0.26166666,0.9048611,stable,0,False
53.048991,-127.365894,CWH,CWHws2,0.2013307,0.10598522,0.33408153,0.04217483,0.08074903,0.48065576,0.19461182,0.167037,56.720000000000006,35.56,70.56,38.550000000000004,38.629999999999995,52.23,50.529999999999994,65.66,1.3860714,0.5484127,stable,0,False
49.176761,-124.120924,CWH,CWHxm2,0.59663635,0.7127396,0.8232325,0.79805905,0.68801016,0.58340466,0.73261756,0.428977,81.38,80.32000000000001,92.72,91.94,84.83000000000001,58.41,83.21,82.56,-0.7683333,0.71954364,stable,0,False
54.777955,-130.528147,CWH,CWHvh2,0.0020366935,0.008888755,0.0054297005,0.0024005899,0.0063382606,0.0035701,0.0004878176,0.000567,3.1300000000000003,7.66,8.09,7.13,9.62,2.35,0.89,1.4500000000000002,-0.705,0.27509922,stable,0,False
54.965666,-130.948044,CWH,CWHvh3,0.45032078,0.7353441,0.7393065,0.3152138,0.8833689,0.9696767,0.62334186,0.462275,74.47,81.54,89.71000000000001,71.94,93.26,90.45,77.94,83.78,0.95416665,0.5484127,stable,0,False
49.48081,-123.554991,CWH,CWHvm2,0.45569196,0.13339686,0.0734234,0.06993774,0.050362628,0.52999943,0.27370936,0.045745,74.72,39.269999999999996,41.8,45.57,32.11,55.25,57.43000000000001,45.04,0.80483335,0.9048611,stable,0,False
50.93331,-124.818116,CWH,CWHds1,0.17104934,0.22602192,0.07019708,0.06889063,0.023638992,0.10012779,0.16844244,0.029754,53.63,48.71,40.98,45.4,22.53,24.98,47.99,38.129999999999995,-2.0158927,0.17886905,stable,0,False
54.785974,-132.148938,CWH,CWHvh3,0.40414187,0.8023181,0.6501004,0.18917596,0.8250858,0.9310981,0.64710236,0.830481,72.23,85.49,86.33999999999999,62.870000000000005,90.78,84.55,78.99000000000001,95.00999999999999,1.6603333,0.39875993,stable,1,False
52.041195,-127.808758,CWH,CWHvh2,0.13646117,0.2121588,0.0716897,0.06848365,0.090761535,0.437028,0.122199394,0.254885,49.28,47.36,41.36,45.33,40.510000000000005,49.81,42.34,72.89,0.1755,0.9048611,stable,0,False
50.910922,-126.186318,CWH,CWHvm1,0.033850092,0.03635177,0.015299242,0.025087899,0.029121675,0.029130276,0.0061202864,0.002478,26.840000000000003,20.61,18.62,31.509999999999998,24.87,13.139999999999999,9.92,8.68,-2.2025,0.031150794,declining,0,False
55.282442,-131.401872,CWH,CWHvh3,0.0009813425,0.0023772144,0.0015142902,0.0023604971,0.0017225614,0.0051076873,0.00051845564,0.000647,1.43,2.1999999999999997,2.23,6.99,2.85,3.47,1.02,1.7500000000000002,0.03785714,0.9048611,stable,0,False
55.17082,-130.420199,CWH,CWHvh3,0.0064308746,0.015255132,0.0072278897,0.003692704,0.02322347,0.0069090906,0.0032591391,0.003127,9.06,11.66,10.31,10.14,22.32,4.52,6.0,10.74,-0.16166666,0.9048611,stable,0,False
50.865708,-126.277389,CWH,CWHvm2,0.012791447,0.028007708,0.015569908,0.015541562,0.009214823,0.0052880966,0.0047722296,0.006721,15.24,17.64,18.83,24.85,12.43,3.5999999999999996,8.3,18.529999999999998,-0.9295833,0.71954364,stable,0,False
49.480646,-122.165431,CWH,CWHvm1,0.15064415,0.05521958,0.02391316,0.037378747,0.049709212,0.23024692,0.19921291,0.027135,51.01,25.979999999999997,24.37,36.9,31.97,36.230000000000004,51.01,36.85,1.7191666,0.5330357,stable,0,False
49.942553,-125.704787,CWH,CWHmm2,0.0410151,0.12712403,0.045582835,0.04968085,0.07832963,0.27253446,0.3301403,0.028675,29.69,38.46,34.07,40.87,38.25,39.160000000000004,61.339999999999996,37.580000000000005,1.4508333,0.27509922,stable,0,False
53.910885,-132.140175,CWH,CWHvh3,0.009891346,0.029994357,0.020587772,0.00556997,0.093927845,0.15350877,0.049949408,0.025852,12.709999999999999,18.38,22.29,13.819999999999999,41.25,30.330000000000002,29.67,36.28,2.9854167,0.061011903,increasing,0,False
49.008416,-124.971453,CWH,CWHvm2,0.17879637,0.20835166,0.30936196,0.33640864,0.22920094,0.5655153,0.45840606,0.083677,54.410000000000004,47.010000000000005,68.83,73.19,57.64,57.45,68.84,54.98,0.34471428,0.71954364,stable,0,False
50.212375,-125.534984,CWH,CWHxm2,0.9149927,0.90648,0.7406525,0.61302495,0.8322073,0.94282687,0.94990563,0.759549,95.32000000000001,91.72,89.75,85.95,91.17,86.04,95.19,93.25,-0.1025,0.9048611,stable,2,False
48.988852,-125.187949,CWH,CWHvm1,0.39342874,0.51351696,0.42756692,0.39227676,0.4074355,0.67184055,0.70637316,0.38942,71.61999999999999,69.33,75.73,76.12,70.42,63.5,81.89999999999999,80.76,1.2328571,0.39875993,stable,0,False
